call_id,agency,actdate,acttime,streetnbr
NE HIGH SCHOOL,RD / SPORTSMAN,SPORTSMAN CLUB,RD NE,122101057 23659699 T
"XY(122131773,25255637)",,,,122131773 25255637 CELL
SPORTSMAN,CLUB RD,NE / STATE HWY,305 NE,122395381 24298435 RECKL3
HIGH SCHOOL,RD NE,,,122480831 23633034 PC4
ROSE AVE NE,,,,122433945 22661195 PC4
"XY(121861657,25447707)",,,,121861657 25447707 CELL
NE BAY HILL,RD / MILLER,RD NE,,121654047 24856881 T
ROSE AVE NE,,,,122433945 22661195 PC4
EUCLID AVE,NE,,,122375384 26118073 PC4
NE VALLEY RD,,,,122697389 24698235 PC4
HIGH SCHOOL,RD NE,,,0 0 PC4
HIGH SCHOOL,RD NE,,,122518200 23634300 ASSIS4
SPORTSMAN,CLUB RD,NE,,122298900 24116500 T
WOOD AVE SW,,,,122365695 23199546 WC911
STATE HWY,305 NE,,,122459562 23980819 TRAFF3
NE DAY RD W,,,,121947794 25271751 PC4
HIGH SCHOOL,RD NE /,WINTERGREEN LN,LN NE,122611942 23643764 T
NE DAY RD E,/ STATE HWY,305 NE,,122023646 25247430 T
SPRINGWOOD,AVE NE,,,122564245 23933848 FRAUD4
NE EAGLE HARBOR,DR,,,122642945 22873596 CPR
FALK RD NE,/ MANITOU,BEACH DR NE,,122783415 24418658 FU
WYATT WAY,NW,,,122405395 23396747 DOAB
LOVELL AVE,NW,,,122302798 23523917 SUSPI3
FLETCHER BAY,RD NE,,,121649343 23152546 FRAUD4
OLYMPIC DR,SE,,,122596664 23239911 PC4
STATE HWY,305 NE / VINEYARD,LN,,122559456 23438610 TRAFF3
NE EAGLE HARBOR,DR,,,122699495 22888296 FU
MADISON AVE,S,,,122431895 23181796 ALRA
NE DAY RD E,/ STATE HWY,305 NE,,122023646 25247430 T
WYATT WAY,NE,,,122508745 23385797 PARKI4
NE BAKER HILL,RD / LYNWOOD,CENTER,RD NE,121772646 22605382 T
MADISON AVE,N,,,122441895 23299097 MISC3
MADISON AVE,N / STATE,HWY 305 NE,,122472788 23963126 VEHFI
BATTLE POINT,DR NE,,,120877292 24761200 BLSP
MOSS LN NE,,,,122567295 24084648 FOUND4
STATE HWY,305 NE,,,121419100 26448500 SUSPI3
WINSLOW WAY,E,,,122607645 23236096 FU
SPORTSMAN,CLUB RD,NE,,122330000 24058900 ORDNA4
REITAN RD NE,/ STATE,HWY 305 NE,,121438217 26435044 DUI3
BRIEN DR SE,,,,122543595 23199396 SUSPI3
DON PALMER,AVE NE,,,121606510 23137878 PC4
NE LOVGREEN,RD E / STATE,HWY 305 NE,,122194159 24976179 WC3
NE SUNSET PL,PL,,,121066292 23799398 DUI4
NE HIGH SCHOOL,RD,,,122364045 23666097 TRAFF4
NE DAY RD E,/ STATE HWY,305 NE,,122023646 25247430 MVC4
BLAKELY AVE,NE,,,122025934 22554209 PC4
NE DAY RD W,,,,121826500 25255700 PC4
HENSHAW WAY,NE,,,122444800 23292092 PC4
MADISON AVE,N,,,122437578 23662382 PC4
NE HIDDEN COVE,RD,,,121796062 25528639 MISC3
ALMA PL NE,,,,121566054 26053321 PC4
WINTERGREEN,LN NE,,,122621704 23727339 ALRA
CRYSTAL SPRINGS,DR,NE,,121037580 22371570 PC4
MADISON AVE,N / WYATT,WAY NE,,122430882 23382078 THREA3
PLEASANT BEACH,DR NE,,,121774555 22478030 PC4
ALMA PL NE,,,,121565955 26051782 PC4
NE DAY RD W,,,,121947794 25271751 PC4
WINSLOW WAY,E,,,122607645 23236096 ASSIS4
SECRETARIAT,LN NE,,,122055722 24373002 MISC3
BLAKELY AVE,NE,,,122584108 22261020 PC4
NE DAY RD E,/ STATE HWY,305 NE,,122023646 25247430 CIVIL4
NE HIGH SCHOOL,RD,,,122470095 23627397 THEFT3
MADRONA DR,NE,,,123053296 23386247 BLSP
NE DAY RD W,,,,121947794 25271751 PC4
NE HIGH SCHOOL,RD,,,122364045 23666097 PC4
NE DAY RD W,,,,121826500 25255700 PC4
FORT WARD,HILL RD NE,,,122348345 21525293 ALRA
WYATT WAY,NE,,,122484695 23372947 ALRA
HIGH SCHOOL,RD NE,,,122480745 23618040 SUSPI4
HIGH SCHOOL,RD NE,,,122537800 23644900 UNWAN3
HIGH SCHOOL,RD NW /,IHLAND WAY NE,,122434509 23607123 CELL
SE CEDAR RD,,,,119781140 18565187 FU
HIGH SCHOOL,RD NW /,MADISON AVE N,,122436798 23642840 T
HIGH SCHOOL,RD NE,,,122483260 23618003 PC4
MORAN RD NE,,,,122425895 24127298 DV3
MANITOU BEACH,DR NE,,,122858446 24521899 FU
MANITOU BEACH,DR NE,,,122858446 24521899 FU
NE NELSON HILL,HILL LN,,,121208842 24262449 SUSPI4
NE MANOR LN,,,,122827296 25615501 FU
FERNCLIFF AVE,NE,,,122689584 24034554 TRAFF4
NE GERTIE JOHNSON,RD,,,122791854 24761499 PC4
HIGH SCHOOL,RD NE,,,122537800 23644900 T
HIDDEN HEIGHTS,LN NE,/ STATE HWY 305,NE,121825940 25672525 CELL
NE WOODSON,LN,,,121769707 22534753 SUSPI4
NE HIDDEN COVE,RD,,,122175544 25815402 FI
NE BAKER HILL,RD,,,121464693 22658395 SUSPI4
NE PARK VIEW,DR,,,122363495 21640493 POV4
NE HIGH SCHOOL,RD,,,121802600 23667700 PC4
NE HIDDEN COVE,RD / STATE,STATE HWY 305,NE,121741380 25661177 FI
PHELPS RD NE,,,,122297955 25682149 PC4
HIGH SCHOOL,RD NE /,MADISON AVE N,,122441202 23647074 TRAFF4
VINEYARD LN,/ WINSLOW,WAY E,,122594773 23288382 UNKNOF
WAYPOINT WOODS,TRAIL,,,122611510 23192091 ASSIS4
CEDAR GLADE,LN NE / OLYMPIC,OLYMPIC TERRACE,AVE NE,121470086 24814773 RECKL4
NE DAY RD E,/ STATE HWY,305 NE,,122023646 25247430 RECKL3
PLEASANT BEACH,DR NE,,,122122994 22007394 PARKI4
HIGH SCHOOL,RD NE,,,122479469 23632036 PC4
FOREST LN NE,,,,121982194 24631799 UNKNO3
CAMELIA LOOP,NE,,,122476232 23598075 PC4
ROSE AVE NE,,,,122404145 22685545 THEFT4
SHANNON DR,SE,,,122504203 23164347 PC4
WINSLOW WAY,E,,,122607645 23236096 MISC4
SKINNER RD,NE,,,120886242 24737399 ASSIS4
SOUTHWIND,CT NE,,,122421143 24743223 MISC4
WINSLOW WAY,E,,,122607645 23236096 ASSIS4
NE BAKER HILL,RD,,,121769646 22605471 PC4
NE DAY RD W,,,,121947794 25271751 ALRA
FLETCHER BAY,RD NE /,/ NE NEW BROOKLYN,RD,121365993 23936591 FI
ALEXANDER,PL / FERNCLIFF,AVE NE,,122731530 23637846 CELL
"XY(122417348,24849463)",,,,122417348 24849463 CELL
HIGH SCHOOL,RD NE,,,122615945 23616547 THEFT3
MADISON AVE,N,,,122461785 23903536 ASSIS3
DON PALMER,AVE NE,,,121605212 23135465 PC4
"XY(122144600,23561695)",,,,122144600 23561695 CELL
NE EAGLE HARBOR,DR,,,122222583 22895541 FU
NORTH MADISON,AVE NE,NE / NE VALLEY RD,,122458161 24703570 TRAFF3
WINSLOW WAY,E,,,122463795 23240396 ASSIS4
NE DAY RD E,/ NE YETI,LN,,122024833 25273329 CELL
CREOSOTE PL,NE / ROCKAWAY,BEACH,RD NE,122939287 22834365 BEHAVB
HIGH SCHOOL,RD NE /,STATE HWY 305,NE,122571327 23644516 WC3
SUNRISE DR,NE,,,122763796 26092302 PC4
PLEASANT BEACH,DR NE,,,122112500 22010500 MALIC4
WINSLOW WAY,E / WYATT,WAY NE,,122534656 23370328 CELL
SUNRISE DR,NE,,,122669095 26001502 SUSPI4
NE RALSTON,RD,,,121558957 25779355 SFR
NE HIGH SCHOOL,RD / HORIZON,HORIZON VIEW PL,NW,122310709 23631734 CELL
PENNY PL NE,,,,121815194 24913400 WC911
POINT WHITE,DR NE,,,121456843 22374045 FU
ARROW POINT,DR NE,,,121137211 24668948 PC4
WINSLOW WAY,E,,,122607645 23236096 MISC3
FINCH RD NE,/ NE HIGH,SCHOOL RD,,122040846 23661891 RECKL3
SPORTSMAN,CLUB RD,NE,,122315064 24076295 PC4
WINSLOW WAY,E,,,122607645 23236096 FI
ANGELINE AVENUE,SOUTH,NE,,121508193 26823454 RECKL2
WINSLOW WAY,E,,,122510453 23228755 MVC4
WINSLOW WAY,E,,,122510453 23228755 SHOPL3
NE DAY RD E,,,,122436600 25231869 SUSPI4
CHERRY AVE,NE,,,122958594 23462632 PC4
KALLGREN RD,NE,,,122587245 25081150 PC4
NE BEACH CREST,DR,,,122608495 24457399 FU
NE BAKER HILL,RD,,,121959794 22612945 UNKNOF
CRYSTAL SPRINGS,DR,NE,,121088492 22738695 FU
NE SANWICK,PL,,,121625343 26650603 TRESP4
MADISON AVE,N / SPORTSMAN,CLUB RD,NE,122454453 23984674 CELL
KOJIMA AVE,NE,,,121546543 23187296 SUICIB
MADISON AVE,N,,,122441895 23299097 ALRA
MADISON AVE,N,,,122444495 23625547 VERBA3
SUNRISE DR,NE / NE VALLEY,RD,,122722771 24697688 RECKL4
"XY(122039068,25509805)",,,,122039068 25509805 CELL
NE NELSON HILL,HILL LN,,,121175092 24269249 WC4
NE HIGH SCHOOL,RD,,,121802600 23667700 LIQUO3
NE KOURA RD,,,,121891594 24732399 BURGL4
KOMEDAL RD,NE,,,121556067 25658514 FOUND4
NE HIGH SCHOOL,RD,,,122470095 23627397 TRESP2
BIRKLAND RD,NE / WEST,BLAKELY RD NE,,122063558 22362748 CELL
HIGH SCHOOL,RD NE,,,122483221 23611753 PC4
WINSLOW WAY,E,,,122649645 23244091 PC4
MANZANITA RD,RD NE,,,121501587 25435377 FOUND4
DEAD END / PARFITT,PARFITT WAY,SW,,122433462 23148890 CELL
HILDEBRAND,LN NE,,,122546345 23567847 NARCO4
GRAY LN NE,,,,121593010 24823423 INFOP4
ARROW POINT,DR NE,,,121095342 24676599 PC4
ARROW POINT,LOOP NE,,,121256993 25011450 DV3
HIGH SCHOOL,RD NE,,,122508000 23657000 ASSIS4
BIRKLAND RD,NE / WEST,BLAKELY RD NE,,122063558 22362748 CELL
ANGELINE AVENUE,SOUTH,NE,,121508193 26823454 ASSIS3
FAY BAINBRIDGE,PARK,LZ,,122797013 26146472 ASSIS3
HIGH SCHOOL,RD NW,,,122373845 23636947 FU
DON PALMER,AVE NE,,,121605208 23135467 PC4
MADRONA DR,NE,,,123056246 23375147 CIVIL4
NE HIDDEN COVE,RD,,,122175544 25815402 COVIDP
OLYMPIC DR,SE,,,122674000 23182900 INFOP3
MINAMOTO LN,NE / WINSLOW,WAY E,,122614770 23258757 CELL
MADISON AVE,N,,,122436845 23418547 SUSPI4
MANITOU BEACH,DR NE,,,122815100 24432200 THEFT4
MINAMOTO LN,NE / WINSLOW,WAY E,,122614770 23258757 CELL
SPARGUR LOOP,RD NE,,,122215405 25777139 PC4
GROW AVE NW,/ IHLAND,WAY NW,,122336344 23584729 WIRESU
ROCKAWAY BEACH,BEACH RD,NE,,122956608 22641345 RECKL3
FERRYVIEW,LN NE / WING,POINT WAY NE,,122830809 23372231 FU
FORT WARD,HILL RD NE,,,122366545 21679143 ANIMA3
MADISON AVE,N,,,122388295 23738847 PC4
NE QUAIL HILL,RD,,,122027194 23784148 HARAS4
MADISON AVE,N / WYATT,WAY NE,,122430882 23382078 TRAFF3
ERICKSEN AVE,NE,,,122530175 23417067 FI
SUNRISE DR,NE,,,122763796 26092302 MALIC3
NE WING POINT,WAY,,,123029146 23353097 WC4
WING POINT,WAY NE,,,122834700 23372100 BURNC
WINSLOW WAY,E,,,122607645 23236096 RECOV3
REITAN RD NE,,,,121457743 26451403 ALRA
NE HIDDEN COVE,RD / STATE,STATE HWY 305,NE,121741380 25661177 WC4
NE DAY RD E,/ NE YETI,LN,,122024833 25273329 CELL
SUNRISE DR,NE,,,122763796 26092302 PARKI4
VILLAGE CIR,NW,,,122227794 23450397 POV4
NE HIDDEN COVE,RD,,,122191098 25765285 PC4
NE BEACH CREST,DR,,,122526045 24412399 FRAUD4
GROW AVE NW,,,,122326195 23492297 PC5
"XY(121447926,23668424)",,,,121447926 23668424 CELL
"XY(121581970,24337487)",,,,121581970 24337487 CELL
"XY(122346923,24075330)",,,,122346923 24075330 CELL
OLYMPIC DR,SE,,,122674000 23182900 THEFT4
NE DAY RD E,/ STATE HWY,305 NE,,122023646 25247430 DUI3
NE DAY RD E,/ NE YETI,LN,,122024833 25273329 CELL
HIGH SCHOOL,RD NE,,,122537800 23644900 SUSPI3
WINTERGREEN,LN NE,,,122621704 23727339 ALRA
FALK RD NE,/ MANITOU,BEACH DR NE,,122783415 24418658 THEFT4
WINSLOW WAY,E,,,122607645 23236096 MISC4
NE HIGH SCHOOL,RD,,,122492995 23610147 DVB
NE KOURA RD,/ STATE,HWY 305 NE,,122310462 24709752 FI
HIGH SCHOOL,RD NE,,,122615945 23616547 WC3
BIG FIR LN NE,/ MANDUS,OLSON RD NE,,121736812 24197291 COVIDP
FALK RD NE,/ MANITOU,BEACH DR NE,,122783415 24418658 WC3
WINSLOW WAY,E,,,122510453 23228755 SHOPL3
NE DAY RD E,/ NE YETI,LN,,122024833 25273329 CELL
OLALLIE LN NE,,,,120766092 24690599 WATERR
NE NORTH ST,,,,121847944 26625003 ANIMA4
HIGH SCHOOL,RD NE,,,122508000 23657000 SUSPI4
NE HIDDEN COVE,RD,,,121393467 25658251 FU
NE GARIBALDI,LOOP,,,122687295 23712747 CPR
HIGH SCHOOL,RD NE,,,122684100 23597800 SUSPI4
SHANNON DR,SE,,,122531725 23167210 PC4
NE MANOR LN,,,,122826446 25603901 FU
MEADOWMEER,CIR NE,,,122160234 24727680 PC4
OLYMPIC VIEW,DR NE,,,121031219 24825663 FU
FINCH RD NE,/ NE HIGH,SCHOOL RD,,122040846 23661891 PC3
WINSLOW WAY,E,,,122534563 23245967 ALRA
MILLER RD NE,,,,121348839 23977879 FU
WINSLOW WAY,E,,,122607645 23236096 MISC4
MADISON AVE,N / STATE,HWY 305 NE,,122472788 23963126 DUI3
NE GERTIE JOHNSON,RD,,,122792368 24761787 PC4
WINSLOW WAY,E,,,122604069 23245330 PC4
THREE T RD,NE,,,122543286 22262160 PC4
WINSLOW WAY,E,,,122534563 23245967 MISC3
GROW AVE NW,,,,122332385 23367081 FU
BJUNE DR SE,/ SHANNON,DR SE,,122471233 23209623 PROWL3
NE HIGH SCHOOL,RD,,,122470095 23627397 CHILD3
WINSLOW WAY,E,,,122607645 23236096 WRT4
N MADISON AVE,,,,122446129 24330757 FU
NE LOVGREEN,RD E / STATE,HWY 305 NE,,122194159 24976179 MVCB
HILDEBRAND,LN NE,,,122528095 23572997 HARAS4
NE LOVGREEN,RD E / STATE,HWY 305 NE,,122194159 24976179 FU
SHANNON DR,SE,,,122486936 23166750 CIVIL3
WINTERGREEN,LN NE,,,122603642 23680795 THREA4
BJUNE DR SE,/ RAVINE,LN NE,,122542743 23256317 CELL
HIGH SCHOOL,RD NE,,,122623044 23628440 PC4
ARROW POINT,DR NE,,,121095342 24676599 PC4
MANITOU BEACH,DR NE,,,122591745 24337349 SUSPI3
PINYON AVE,NE,,,121764240 24733228 PC4
MADISON AVE,N,,,122493345 23291447 WCB
NE ALBERTSON,RD / NE,DUNCAN LN,,122713811 24621511 CELL
SEMINOLE RD,NE / STATE,HWY 305 NE,,120267875 26539535 ASSIS3
HILDEBRAND,LN NE,,,122527095 23548797 ALRB
OLYMPIC DR,SE,,,122597987 23233499 PC4
ERICKSEN AVE,NE,,,122526845 23499047 BLSP
NE SOUTH BEACH,DR,,,122390819 21427318 TRAFF4
FALK RD NE,,,,122777296 24638249 FU
NORTH MADISON,AVE NE,NE,,122568145 24545549 THEFT4
"XY(121079871,24707089)",,,,121079871 24707089 CELL
STRAWBERRY,LN NW,,,122205644 23511347 SUSPI3
SUNRISE DR,NE,,,122763796 26092302 PC4
WYATT WAY,NE,,,122486145 23391547 SUSPI3
MADISON AVE,N,,,122441895 23299097 THREA4
WINSLOW WAY,E,,,122510453 23228755 THEFT4
MADISON AVE,N / STATE,HWY 305 NE,,122472788 23963126 MVCG
NE EAGLE HARBOR,DR,,,122699495 22888296 PC4
MINAMOTO LN,NE / WINSLOW,WAY E,,122614770 23258757 CELL
HIGH SCHOOL,RD NE,,,122477200 23673300 SUICIB
POINT WHITE,DR NE,,,121696393 22526495 COVIDP
CREOSOTE PL,NE / NE,EAGLE HARBOR,DR,122939287 22834365 T
NE HIGH SCHOOL,RD / HORIZON,HORIZON VIEW PL,NW,122310709 23631734 CELL
NE EAGLE HARBOR,DR,,,122615494 22851501 PC4
MADISON AVE,N,,,122437445 23658577 PC4
NE TIMBERLANE,PL,,,122522746 24484357 MISC3
WINSLOW WAY,E,,,122500880 23252432 TRANS
NE PINE WAY,,,,122645945 22593145 DV4
CRYSTAL SPRINGS,DR,NE,,121038555 22367902 PC4
"XY(122039918,23781464)",,,,122039918 23781464 UNKNO3
WEAVER RD,NW,,,122196244 23631947 FU
FORT WARD,HILL RD NE,,,122370567 21848691 MISC4
WINSLOW WAY,E,,,122607645 23236096 FOUND4
NE PAULANNA,LN / SANDS,AVE NE,,121920137 24128299 FU
NE HIGH SCHOOL,RD,,,121802600 23667700 PC4
NE HIGH SCHOOL,RD,,,121802600 23667700 PC4
WINSLOW WAY,E,,,122463795 23240396 BLSP
NE BAKER HILL,RD / WEST,BLAKELY RD,NE,122024797 22572668 CELL
MILLER RD NE,,,,121350993 24173148 MVC3
MILLER RD NE,,,,121370893 23967848 THEFT4
WINSLOW WAY,E,,,122607645 23236096 FI
NORTH MADISON,AVE NE,NE,,122410145 25553201 CIVIL4
NE BAKER HILL,RD / LYNWOOD,CENTER,RD NE,121772646 22605382 MVCG
STATE HWY,305 NE,,,121419100 26448500 TRAFF3
FLETCHER BAY,RD NE /,/ MILLER RD NE,,121365993 23936591 T
WEAVER RD,NW,,,122177400 23311200 FI
NE BUSINESS,PARK LN,/ COPPERTOP LOOP,NE,122341873 24093714 T
LARIX PL NE,/ PINYON AVE,NE,,121749353 24774859 CELL
WINSLOW WAY,E,,,122484900 23247700 BLSP
MADISON AVE,N,,,122415345 23498497 WC911
MADISON AVE,N / WINSLOW,WAY E,,122427905 23249436 RECKL4
PARFITT WAY,SW,,,122383545 23192946 RECOV4
PARFITT WAY,SW,,,122383545 23192946 VEHIT4
NE HIGH SCHOOL,RD,,,121802600 23667700 FI
SHANNON DR,SE,,,122551333 23194303 PC4
NE HIGH SCHOOL,RD,,,122364045 23666097 SUSPI3
BLAKELY HARBOR,,,,122692305 22163309 THEFT4
MILLER RD NE,,,,121350993 24173148 SUSPI3
ERICKSEN AVE,NE,,,122526300 23284100 ASSIS4
NE DAY RD W,,,,121826500 25255700 PC4
NE HIGH SCHOOL,RD,,,121802600 23667700 PC4
NE EAGLE HARBOR,DR,,,122226044 23065246 MISC4
HIGH SCHOOL,RD NW,,,122373845 23636947 DV2
NE HIGH SCHOOL,RD,,,121802600 23667700 PC4
"XY(121621356,25789470)",,,,121621356 25789470 CELL
"XY(122830946,22928601)",,,,122830946 22928601 CELL
OLYMPIC DR,SE,,,122674000 23182900 UNWAN3
EAGLE PL NE,,,,122738295 23263597 DV3
"XY(121986551,25858679)",,,,121986551 25858679 CELL
PARFITT WAY,SW,,,122382245 23171346 FU
FINCH PL SW,/ HALL BROTHERS,LOOP NW,,122386588 23255361 CELL
BJUNE DR SE,,,,122523748 23207581 FU
NE ESPERIONE,LN,,,121878794 23228546 WC3
NE YEOMALT,POINT DR,,,123073596 23533547 THREA4
COPPERTOP,LOOP NE,,,122344524 24102866 PC4
"XY(122090319,25030344)",,,,122090319 25030344 CELL
WINSLOW WAY,E,,,122713295 23222196 WC3
MADISON AVE,N,,,122440395 23442647 ASSIS4
NE HIDDEN COVE,RD,,,122175544 25815402 COVIDP
NE GREGG FARM,LN,,,121519843 23789798 WIRESL
NE HIGH SCHOOL,RD,,,121802600 23667700 PC4
BLUE HERON,AVE NE /,ERICKSEN AVE NE,,122523534 23515783 CELL
THREE T RD,NE,,,122561614 22246502 PC4
SUNRISE DR,NE,,,122732035 25142264 FI
POINT WHITE,DR NE,,,121514843 22455095 RECKL3
NORTH TOWN,DR NE,,,122292595 23930998 FRAUD4
WINSLOW WAY,E,,,122607645 23236096 WRT4
NE HIGH SCHOOL,RD,,,122376400 23630400 UNWAN4
MADISON AVE,N,,,122461785 23903536 DOAB
WHITED PL NW,,,,122298595 23764798 BLSP
WEST BLAKELY,RD NE,,,122046150 22181884 SFR
FLETCHER BAY,RD NE,,,121404093 23823098 BURGL4
NE EAGLE HARBOR,DR,/ ROSE LOOP NE,,122288398 22858522 T
WHITED PL NW,,,,122298595 23764798 WC4
NORTH TOWN,DR NE / NORTH,NORTH TOWN DR,NE,122343548 24041838 CELL
ERICKSEN AVE,NE / MADRONE,LN N,,122487094 23252792 CELL
NE WING POINT,DR,,,123003796 23216996 ALRA
STATE HWY,305 NE,,,121998156 25283893 PC4
SHANNON DR,SE,,,122489645 23171646 PC4
WINSLOW WAY,E,,,122607645 23236096 MISC4
WINSLOW WAY,E,,,122605598 23245283 MISC3
SPORTSMAN,CLUB RD,NE,,122134094 23730344 MISC3
NE KOURA RD,/ STATE,HWY 305 NE,,122310462 24709752 ANIMA3
DUANE LN NW,/ IHLAND,WAY NE,,122435421 23552010 CELL
STATE HWY,305 NE / NE,WEST PORT MADISON,RD,121590942 26041592 MVC4
NE GERTIE JOHNSON,RD,,,122847815 24715651 PC4
SUNRISE DR,NE,,,122763796 26092302 PC4
EAGLE PL NE,/ IRENE PL,NE,,122749767 23258522 PC4
FINCH RD NE,,,,122040337 23631004 PC4
OLYMPIC DR,SE,,,122674000 23182900 BEHAVB
MINAMOTO LN,NE / WINSLOW,WAY E,,122617257 23251770 CELL
AGATE POINT,RD NE,,,121891994 26344903 ASSIS3
SOUTHERN CROSS,RD,NE,,122643241 22287931 NOISE4
BIRKLAND RD,NE / WEST,BLAKELY RD NE,,122063557 22362748 CELL
"XY(122410405,23182962)",,,,122410405 23182962 WC4
NE SPARGUR,LOOP RD,,,122208000 25876600 FU
PHELPS RD NE,,,,122100986 25380964 DV4
SKOGEN LN NE,NE,,,122064609 26030229 SUSPI4
WINSLOW WAY,E,,,122510453 23228755 SUSPI4
WINSLOW WAY,E,,,122607645 23236096 FU
TAYLOR AVE,NE,,,122678935 22717090 PC5
"XY(122322243,23819745)",,,,122322243 23819745 CELL
ARROW POINT,LOOP NE,,,121261543 25032550 SUSPI3
NE BUCKSKIN,LN,,,121369343 22407195 THREA4
MARINER AVE,NE,,,121577543 26581553 WC4
HIGH SCHOOL,RD NE,,,122491500 23645900 WC911
NE MOE ST,,,,119445741 27359524 ASSIS4
NE HIGH SCHOOL,RD,,,121802600 23667700 PC4
NE EAGLE HARBOR,DR,,,122699495 22888296 SUSPI3
NE HIGH SCHOOL,RD,,,122364045 23666097 UNWAN3
HIGH SCHOOL,RD NE /,STATE HWY 305,NE,122571327 23644516 TRAFF3
NE OLD MILL,RD,,,121990351 23012671 FU
PHELPS RD NE,,,,122021866 25298690 PC4
BROOM ST NE,/ NE COUNTY,PARK RD,,122211729 26159597 BURGL4
NE BRIGHAM,RD,,,121414743 24855200 CHILD4
MADISON AVE,N,,,122502895 23960398 MISC3
NE EMERALD,WAY / NE,JADE LN,,121767414 22807513 CELL
BATTLE POINT,DR NE /,MILLER RD NE,,121350570 24127016 DUI3
MILLER RD.,,,,122796242 26142412 CIVIL4
ERICKSEN AVE,NE / MADRONE,LN N,,122486002 23251357 CELL
ARROW POINT,DR NE,,,121095342 24676599 FI
MARINER AVE,NE,,,121602493 26620953 PC4
"XY(121659835,24862964)",,,,121659835 24862964 CELL
FLETCHER BAY,RD NE,,,121375471 23900237 PC4
FLETCHER BAY,RD NE,,,121404093 23823098 PROWL3
HARVEY RD NE,NE,,,121462343 26173102 SUICIA
ARROW POINT,DR NE /,MILLER RD NE,,121550887 24644466 RECKL3
POLLYS LN NE,/ WINTERGREEN,LN NE,,122612278 23629137 CELL
WINSLOW WAY,E,,,122510453 23228755 RECKL4
NE HIGH SCHOOL,RD,,,122364045 23666097 SUSPI4
EUCLID AVE,NE / WASHINGTON,AVE NE,,122444634 25908096 TRAFF3
NE FLETCHER,LNDG / HANSEN,RD NE,,121048459 23917715 TRAFF3
WINSLOW WAY,E,,,122607645 23236096 MISC4
"XY(121090620,24877965)",,,,121090620 24877965 CELL
DEAD END / HARBORVIEW,HARBORVIEW,DR SE,,122674967 23179000 CELL
WINSLOW WAY,E,,,122607645 23236096 MISC5
NE ANNA VERA,LN,,,122035994 25992852 FU
NE HIGH SCHOOL,RD / HORIZON,HORIZON VIEW PL,NW,122310709 23631734 CELL
WINSLOW WAY,E,,,122484900 23247700 WC3
SUNRISE DR,NE,,,122755045 25629601 FRAUD4
WINSLOW WAY,E,,,122437295 23243797 UNKNO4
NE WARDWELL,RD,,,122290495 24251799 ANIMA3
NE HIGH SCHOOL,RD,,,121802600 23667700 PC4
WINTERGREEN,LN NE,,,122603642 23680795 FRAUD3
BLAKELY AVE,NE,,,122014944 22674745 SUSPI4
EAKIN DR NW,,,,122116744 23307747 UNKNO3
WINSLOW WAY,E,,,122510453 23228755 TRESP3
HIGH SCHOOL,RD NE,,,122714018 23641415 MALIC4
WINSLOW WAY,E,,,122597200 23245500 BURGL4
NE ANNA VERA,LN,,,122035994 25992852 FU
FERNCLIFF AVE,NE,,,122700195 23347147 FU
HIGH SCHOOL,RD NE,,,122491500 23645900 WC911
WINSLOW WAY,E,,,122607645 23236096 WRT3
HALL BROTHERS,LOOP,NW,,122372802 23252617 ALRA
"XY(121097469,24456761)",,,,121097469 24456761 CELL
NE OLD MILL,RD,,,121990351 23012671 FU
FALK RD NE,/ MANITOU,BEACH DR NE,,122783415 24418658 MVCG
SPORTSMAN,CLUB RD,NE / STATE HWY,305 NE,122395381 24298435 FI
ALMA PL NE,,,,121565910 26051012 FI
KOMEDAL RD,NE,,,121564693 26035767 T
"XY(121063624,24782983)",,,,121063624 24782983 CELL
SOUNDVIEW,DR NE,,,122369995 21780794 ANIMA3
NE MONSAAS,RD,,,122493745 25396951 WIRESF
"XY(121705242,22797588)",,,,121705242 22797588 CELL
WINSLOW WAY,E,,,122607645 23236096 FOUND4
"XY(122233477,23681230)",,,,122233477 23681230 CELL
EAKIN DR NW,/ WYATT,WAY NW,,122125376 23392877 CHILD4
ROBINWOOD,DR NE / ROBINWOOD,DR NE,NE,122725476 23384771 CELL
WYATT WAY,NE,,,122452045 23373797 ALRA
MINAMOTO LN,NE / WINSLOW,WAY E,,122614770 23258757 CELL
NE HIGH SCHOOL,RD,,,122492995 23610147 FU
ALEXANDER,PL,,,122799746 23538097 ALRA
NE HIGH SCHOOL,RD,,,122512693 23653235 NOISE4
MORRILL PL,NE,,,122735745 23313397 HARAS4
HIGH SCHOOL,RD NE /,STATE HWY 305,NE,122571327 23644516 TRAFF3
DEAD END / SKINNER,SKINNER RD,NE,,121047100 24614063 CELL
KNECHTEL WAY,NE,,,122487800 23447100 ALSP
DEAD END / PLEASANT,PLEASANT,BEACH DR NE,,122138552 21921076 CELL
PARADE GROUNDS,AVE,NE,,122389045 21580693 THREA4
BLAKELY CT,E,,,121978794 22539345 FU
CURTIS LOOP,NE,,,122688611 23421393 THEFT3
CREOSOTE PL,NE / ROCKAWAY,BEACH,RD NE,122939287 22834365 RECKL3
"XY(122461006,23246432)",,,,122461006 23246432 CELL
NE EAGLE HARBOR,DR,,,122226510 22985822 THEFT4
NE DAY RD W,,,,121905784 25251546 PC4
NE DAY RD W,,,,121857394 25192050 ALRA
NE HIDDEN COVE,RD,,,121394293 25666401 LOUDP4
