_needs_review,_review_reason,CallID,When,Typ,Nature,P,Location,Cty
,,19C078010,14:41:27 08/24/19,l,911 Hangup,2,1885 SAN REMO DR; BROOKWOOD VILLAS APARTMENTS,COR
,,19C078012,14:45:42 08/24/19,l,911 Hangup,2,920 AVENIDA DEL VISTA # 8,COR
,,19C078015,14:46:39 08/24/19,l,911 Hangup,2,15 SB EL CERRITO CAJALCO,COR
,,19C078016,14:54:50 08/24/19,l,Assist Othr Dpt,3,1212 MAGNOLIA AVE; EL SUPER,COR
,,19C078017,14:59:13 08/24/19,l,911 Hangup,2,1204 MOUNTAIN AVE,NOR
,,19C078018,15:03:59 08/24/19,l,Property Check,4,200 N LINCOLN AVE; MOTEL 6,COR
,,19C078019,15:05:15 08/24/19,l,911 Hangup,2,1611 WINDMILL LN # F,COR
,,19C078020,15:05:21 08/24/19,l,Alarm Call,2,2261 PEPPERWOOD LN,COR
,,19C078022,15:06:32 08/24/19,l,Alarm Call,2,1379 PICO ST # 103; COLT SECURITY SERVICES,COR
,,19C078023,15:07:33 08/24/19,l,911 Hangup,2,598 SANTANA WAY; SKATE PARK SANTANA PARK,COR
,,19C078025,15:08:53 08/24/19,l,Follow Up,4,800 N COTA ST,COR
,,19C078026,15:09:04 08/24/19,l,Ped Check,4,1208 MAGNOLIA AVE; SEARS OUTLET 9150 AT CORONA MARKETPLACE,COR
YES,'Location' garbled/scrambled text,19C078028,15:10:10 08/24/19,l,911 Hangup,2,3631 SUMMERTREE LN;WIFI CALL,COR
,,19C078029,15:10:12 08/24/19,l,Z-Animal Svcs,4,W SIXTH ST & S MERRILL ST,COR
,,19C078030,15:13:18 08/24/19,l,911 Hangup,2,526 MAGNOLIA AVE,COR
,,19C078031,15:22:18 08/24/19,l,Disturb Peace P,4,111 W HARRISON ST ; LL CONT,COR
,,19C078032,15:25:23 08/24/19,l,Property Check,4,4375 PRADO RD # 107; AMERICAN HOME REMODELING,COR
,,19C078034,15:35:48 08/24/19,l,911 Hangup,2,400 S VICENTIA AVE,COR
,,19C078035,15:37:51 08/24/19,l,Battery Past,3,123 N BUENA VISTA AVE # C; SBY IFO 219 BUENA VISTA,COR
,,19C078036,15:53:26 08/24/19,l,Ped Check,4,W SIXTH ST & HARRIS ST,COR
,,19C078038,15:56:31 08/24/19,l,Property Check,4,130 W FOOTHILL PKWY; CHEVRON GAS,COR
,,19C078039,15:56:44 08/24/19,l,Alarm Call,2,1595 E SIXTH ST ;PEP POOL & ELEC,COR
,,19C078040,16:03:42 08/24/19,l,Trespass Past,4,390 RICHEY CIR; HILLS APTS; POOL,COR
,,19C078042,16:06:39 08/24/19,l,Auto Theft Rec,4,700 W SIXTH ST; 7 11 STORE CENTRAL,COR
,,19C078043,16:11:27 08/24/19,l,Susp Vehicle,3,KELLOGG AVE & MAGNOLIA AVE,COR
,,19C078044,16:12:03 08/24/19,l,911 Hangup,2,2035 RIVER RD,NOR
,,19C078045,16:15:34 08/24/19,l,911 Hangup,2,1395 E FOOTHILL PKWY; SANTIAGO HIGH SCHOOL,COR
,,19C078046,16:16:28 08/24/19,l,Standby,4,VIA PACIFICA & BORDER AVE ;TRAF ENG,COR
,,19C078047,16:17:35 08/24/19,l,Property Check,4,3355 MOUNTAIN GATE DR; DWIGHT EISENHOWER ELEMENTARY SCHOOL,COR
,,19C078048,16:18:53 08/24/19,l,Susp Person,3,N LINCOLN AVE & 91 WB ON RAMP,COR
,,19C078049,16:21:35 08/24/19,l,Public Service,3,420 S LINCOLN AVE;#110 NATL INN,COR
,,19C078050,16:37:42 08/24/19,l,Found Property,4,MONTOYA DR & HANNUM DR,COR
,,19C078051,16:38:15 08/24/19,l,Susp Person,2,1160 E ONTARIO AVE ;#103 ; W A KNIFE,COR
,,19C078052,16:42:16 08/24/19,l,Alarm Call,2,2725 S MAIN ST; CROWN OF LIFE CHURCH,COR
,,19C078053,16:43:03 08/24/19,l,Alarm Call,2,155 ENTERPRISE CT; WETMORES,COR
,,19C078054,16:52:27 08/24/19,f,ZZResdntal Alr,1,1645 CALLE DEL ORO,COR
,,19C078055,16:53:05 08/24/19,l,Property Check,4,CORONA MALL,
,,19C078056,17:01:24 08/24/19,l,Area Check,3,217 ISABELLA WAY # D,COR
,,19C078058,17:05:46 08/24/19,l,Ped Check,4,620 E SIXTH ST # 104; METRO PCS,COR
,,19C078060,17:08:09 08/24/19,l,Traffic Stop,4,130 W FOOTHILL PKWY; CHEVRON GAS,COR
,,19C078062,17:11:49 08/24/19,l,Alarm Call,2,3431 ROCKROSE DR,COR
,,19C078063,17:13:45 08/24/19,l,Welfare Check,2,3041 ASTORIA ST,COR
,,19C078064,17:17:02 08/24/19,l,911 Hangup,2,1260 E ONTARIO AVE; ALBERTSONS,COR
,,19C078066,17:25:11 08/24/19,l,Traffic Stop,4,E ONTARIO AVE & KELLOGG AVE,COR
,,19C078070,17:37:14 08/24/19,l,Loud Noise,3,2005 LOCKWOOD CIR,COR
,,19C078071,17:42:35 08/24/19,l,911 Hangup,2,926 E ONTARIO AVE; BUSN,COR
,,19C078072,17:49:11 08/24/19,l,Additional Info,4,2250 S MAIN ST,COR
,,19C078073,17:52:06 08/24/19,l,Property Check,4,1701 W SIXTH ST,COR
,,19C078074,17:57:23 08/24/19,l,Alarm Call,2,2206 ARABIAN PL,COR
,,19C078075,17:57:26 08/24/19,l,DV-Assault Past,3,420 S LINCOLN AVE ;#217; NATIONAL INN,COR
,,19C078079,18:02:02 08/24/19,f,ZZTrauma,1,2205 ARABIAN PL,COR
,,19C078080,18:02:09 08/24/19,l,Assist Othr Dpt,3,618 ROCK VISTA DR; SBSO,COR
,,19C078081,18:06:03 08/24/19,l,911 Hangup,2,15 SB EL CERRITO CAJALCO,COR
,,19C078083,18:10:45 08/24/19,l,Alarm Call,2,1888 W SIXTH ST # B; CC PAINT BALL,COR
,,19C078084,18:16:36 08/24/19,l,Traffic Stop,4,100 W ONTARIO AVE; WALGREENS 07303 AT TOWN AND COUNTRY,COR
,,19C078085,18:35:27 08/24/19,l,911 Hangup,2,615 RICHEY ST; PROMENADE PARK,COR
,,19C078086,18:37:11 08/24/19,l,Follow Up,4,730 PUBLIC SAFETY WAY; FRONT OF PD,COR
,,19C078087,18:45:57 08/24/19,l,911 Hangup,2,1611 WINDMILL LN # F,COR
,,19C078088,18:46:07 08/24/19,l,Follow Up,4,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C078090,18:49:06 08/24/19,l,Disturb Peace P,4,1547 PLAZA DE NOCHE # 5 ;COUNTRY HILLS APTS,COR
,,19C078091,18:52:11 08/24/19,l,Property Check,4,803 SERRANO DR,COR
,,19C078092,18:52:44 08/24/19,i,911 Hangup,2,2024 WOODLAWN DR,COR
,,19C078094,18:54:54 08/24/19,f,ZZFwy Acc w/ inj,1,91 WB AUTO CENTER 71,RVC
,,19C078100,19:05:11 08/24/19,f,ZZSeizure,1,15 SB CAJALCO WEIRICK,TEM
,,19C078101,19:06:01 08/24/19,l,Veh Burg Past,4,1290 E ONTARIO AVE; WALMART LL CONT,COR
,,19C078102,19:12:50 08/24/19,l,Hazard,3,930 E SIXTH ST; CITY PARK UTI,COR
,,19C078103,19:16:09 08/24/19,l,911 Hangup,2,91 WB MAIN LINCOLN,COR
,,19C078104,19:16:44 08/24/19,l,Property Check,4,1150 PASEO GRANDE; CESAR CHAVEZ ELEMENTARY SCHOOL,COR
,,19C078106,19:21:29 08/24/19,l,Robbery,1,480 N MAIN ST; STARBUCKS DURESS,COR
,,19C078107,19:21:51 08/24/19,l,Veh Burg Past,4,479 N MCKINLEY ST; WALMART,COR
,,19C078109,19:34:41 08/24/19,l,Alarm Call,2,710 E SIXTH ST; SILVER DOLLAR PANCAKE HSE INC,COR
,,19C078110,19:35:19 08/24/19,f,ZZSick,1,1243 DORIS LN # 101,COR
,,19C078111,19:36:14 08/24/19,l,Area Check,3,E ONTARIO AVE & RIMPAU AVE,COR
,,19C078114,19:40:33 08/24/19,l,Drunk In Public,2,615 RICHEY ST; PROMENADE PARK,COR
,,19C078116,19:43:02 08/24/19,l,Vehicle Check,4,1290 E ONTARIO AVE; WALMART,COR
,,19C078118,19:44:29 08/24/19,lf,Attempt Suicide,1,1990 JENNA CIR,COR
,,19C078119,19:44:46 08/24/19,l,Accident,2,S LINCOLN AVE & W NINTH ST,COR
,,19C078122,19:50:11 08/24/19,l,Kidnapping Past,2,2350 BORDER AVE; 5-7 AGO ATTEMPT ADAMS ELEMENTARY,COR
,,19C078123,19:51:42 08/24/19,l,Standby,4,623 HARRIS ST,COR
,,19C078124,19:53:47 08/24/19,l,Ill Parked Veh,4,161 TAMARACK DR,COR
,,19C078125,19:56:14 08/24/19,l,Property Check,4,1698 W SIXTH ST # A; 7 11 STORE WEST,COR
YES,'Location' garbled/scrambled text,19C078129,20:02:20 08/24/19,f,ZZFwy Diff Brth,1,91 EB SERFAS CLUB 6TH STMAPLE,COR
,,19C078132,20:03:43 08/24/19,l,911 Hangup,2,200 N LINCOLN AVE; MOTEL 6,COR
,,19C078136,20:06:27 08/24/19,l,Follow Up,4,3777 BEDFORD CANYON RD; CFD 7,COR
,,19C078139,20:09:54 08/24/19,l,Illegal Entry,3,3729 HOLLY SPRINGS DR; POSS,COR
,,19C078142,20:30:47 08/24/19,l,Assist Othr Dpt,3,2660 GERRY CIR,COR
,,19C078143,20:33:14 08/24/19,l,Shoplifting,3,260 W FOOTHILL PKWY; SUSP I/C @ ALBERTSONS,COR
,,19C078144,20:34:05 08/24/19,l,911 Hangup,2,110 W UPPER DR; CFD 6,COR
,,19C078145,20:38:59 08/24/19,l,911 Hangup,2,881 CORSICA DR,COR
,,19C078147,20:43:57 08/24/19,l,Property Check,4,525 MALLOY CT,COR
,,19C078150,21:01:05 08/24/19,l,Alarm Call,2,1171 BAYWOOD DR; HENSLEY APARTMENTS,COR
,,19C078151,21:10:41 08/24/19,l,Hazard,3,E SIXTH ST & E GRAND BLVD,COR
,,19C078152,21:12:23 08/24/19,l,Loud Party,3,2901 VIA MILANO; POOL,COR
,,19C078153,21:15:27 08/24/19,l,Traffic Stop,4,S BUENA VISTA AVE & W FRANCIS ST,COR
,,19C078154,21:18:02 08/24/19,l,Domestic Distur,2,1550 E ONTARIO AVE; SHELL GAS,COR
,,19C078155,21:25:51 08/24/19,l,Traffic Stop,4,W SIXTH ST & S BUENA VISTA AVE,COR
,,19C078156,21:27:13 08/24/19,l,Area Check,3,421 DYLAN DR; 530PC,COR
,,19C078157,21:28:32 08/24/19,l,Welfare Check,2,2245 INDIGO HILLS DR # 5,COR
,,19C078160,21:34:30 08/24/19,l,Veh Burg Past,4,2243 EAGLE GLEN PKWY; SUSP INFO; STATER BROS,COR
,,19C078161,21:36:44 08/24/19,l,Susp Vehicle,3,3200 NELSON ST,COR
,,19C078162,21:42:45 08/24/19,l,911 Hangup,2,1717 VIA DEL RIO; IGLESIA CHURCH,COR
,,19C078164,21:50:35 08/24/19,l,Additional Info,4,2481 MESQUITE LN; 19-11589,COR
,,19C078165,21:55:35 08/24/19,l,Ped Check,4,1441 W SIXTH ST # 101; A1 TUNE AND LUBE,COR
,,19C078167,22:08:57 08/24/19,l,Area Check,3,NORCO HILLS RD & LONGHORN WAY,COR
,,19C078169,22:15:13 08/24/19,l,Suspicious Circ,3,W GRAND BLVD & W TENTH ST ; POSS 23152 OR SM,COR
,,19C078170,22:22:44 08/24/19,l,Loud Party,3,1637 DAVIS ST,COR
,,19C078171,22:22:47 08/24/19,l,Loud Party,3,160 N BUENA VISTA AVE,COR
,,19C078172,22:22:54 08/24/19,l,Hazard,3,E TENTH ST & E GRAND BLVD,COR
,,19C078173,22:24:18 08/24/19,l,Accident,2,719 W NINTH ST,COR
,,19C078175,22:28:33 08/24/19,l,Loud Party,3,4523 FEATHER RIVER RD,COR
,,19C078176,22:28:50 08/24/19,l,Loud Noise,3,830 ASPEN ST,COR
,,19C078177,22:31:29 08/24/19,l,Traffic Stop,4,2199 SAMPSON AVE; CARLS JR,COR
,,19C078179,22:35:08 08/24/19,l,Keep The Peace,3,1349 CIRCLE CITY DR,COR
,,19C078181,22:38:08 08/24/19,l,Stranded Veh,3,S LINCOLN AVE & W FOOTHILL PKWY,COR
,,19C078182,22:40:30 08/24/19,l,Patrol Info,4,1500 SUNCOUNTRY CIR,COR
,,19C078183,22:43:07 08/24/19,l,H/R Coll Past,4,DOS LAGOS DR & WEIRICK RD,COR
,,19C078187,22:51:27 08/24/19,l,Battery Past,3,150 DEPOT DR;LL CONT,COR
,,19C078188,22:55:22 08/24/19,l,Assist Othr Dpt,3,SERFAS CLUB DR & 91 EB OFF RAMP,COR
,,19C078189,22:56:19 08/24/19,lf,Battery Injury,1,1594 BENTLEY DR; POLE POSITION RACEWAY INC,COR
,,19C078190,22:56:47 08/24/19,l,Property Check,4,1150 W TENTH ST; CORONA HIGH SCHOOL,COR
,,19C078191,22:58:37 08/24/19,l,Loud Party,3,1278 LAS LUNITAS LN,COR
,,19C078192,23:05:45 08/24/19,l,Loud Party,3,942 MCCALL DR,COR
,,19C078195,23:14:30 08/24/19,l,Auto Theft Past,3,1824 FIRETHORN PL # 204,COR
,,19C078196,23:18:47 08/24/19,l,Loud Party,3,SWEETWATER CIR & CANYON CREST DR,COR
,,19C078198,23:24:28 08/24/19,l,Loud Party,3,1166 MANDEVILLA WAY,COR
,,19C078201,23:30:30 08/24/19,l,Traffic Stop,4,91 AND GREEN RIVER,
YES,'Nature' garbled text (embedded symbol),19C078202,23:33:32 08/24/19,f,ZZFaint/Uncons,1,911 ANDREA LN # 204,COR
,,19C078205,23:39:28 08/24/19,l,Susp Person,3,1320 TAYLOR AVE,COR
,,19C078206,23:42:10 08/24/19,l,911 Hangup,2,1661 VIA RAFAEL CIR,COR
,,19C078208,23:53:26 08/24/19,lf,Heavy Rescue,1,MAGNOLIA AVE & EL SOBRANTE RD,COR
,,19C078209,23:55:41 08/24/19,l,Property Check,4,500 N SMITH AVE,COR
,,19C078210,23:56:27 08/24/19,l,911 Hangup,2,14950 river rd,EVL
,,19C078212,00:10:01 08/25/19,l,911 Hangup,2,113 LYDIA LN,COR
,,19C078214,00:13:16 08/25/19,l,911 Hangup,2,3950 S MAIN ST; ATT TOWER,COR
,,19C078215,00:15:18 08/25/19,l,Unknown Problem,1,111 N LINCOLN AVE; ARCO AM PM; GOOD FELLAS RESTAURANT,COR
,,19C078216,00:19:26 08/25/19,l,Loud Party,3,N GRANT AVE & RAILROAD ST,COR
,,19C078217,00:22:25 08/25/19,l,Loud Party,3,957 BRANDYWINE LN,COR
,,19C078218,00:34:42 08/25/19,l,Incorrigible,2,920 AVENIDA DEL VISTA;K13,COR
,,19C078220,00:45:48 08/25/19,l,911 Hangup,2,3950 S MAIN ST,COR
,,19C078223,00:58:59 08/25/19,l,Loud Party,3,948 VILLA MONTES CIR,COR
,,19C078224,01:04:38 08/25/19,l,Patrol Info,4,N MCKINLEY ST & MAGNOLIA AVE,COR
,,19C078225,01:04:51 08/25/19,l,Drunk In Public,2,2784 FASHION DR # 104,COR
,,19C078226,01:19:02 08/25/19,l,Loud Party,3,3118 DOGWOOD DR,COR
,,19C078227,01:30:27 08/25/19,f,ZZAbdominalPa in,1,1073 W EIGHTH ST,COR
,,19C078228,01:41:44 08/25/19,l,Loud Party,3,328 N GRANT AVE,COR
,,19C078229,01:48:51 08/25/19,l,911 Hangup,2,1660 LEESON LN,COR
,,19C078231,01:52:54 08/25/19,l,Traffic Stop,4,E FOOTHILL PKWY & MONTICELLO DR,COR
,,19C078232,01:53:57 08/25/19,l,Traffic Stop,4,301 S LINCOLN AVE,COR
,,19C078233,01:56:00 08/25/19,l,Area Check,3,1208 S VICENTIA AVE,COR
,,19C078234,01:56:10 08/25/19,l,Disturb Peace,3,310 N MCKINLEY ST; DEL TACO,COR
,,19C078235,02:00:21 08/25/19,l,Dist/Verbal,2,995 SAMAR CT,COR
,,19C078236,02:00:59 08/25/19,l,Public Service,3,790 S SMITH AVE; CFD 3,COR
,,19C078237,02:05:21 08/25/19,f,ZZFwy UnkInjury,1,91 EB MAIN MCKINLEY,COR
,,19C078238,02:09:13 08/25/19,l,DV-Assault,1,479 N MCKINLEY ST; WALMART,COR
,,19C078239,02:10:34 08/25/19,l,Loud Party,3,3300 VIA GIOVANNI CIR,COR
,,19C078241,02:41:46 08/25/19,l,Loud Party,3,328 N GRANT AVE,COR
,,19C078243,02:49:57 08/25/19,l,Traffic Stop,4,91 EB LINCOLN MAIN,COR
,,19C078244,02:50:31 08/25/19,l,Auto Theft Rec,4,91 EB LINCOLN MAIN,COR
,,19C078245,02:58:27 08/25/19,l,Disturb Peace,3,200 N LINCOLN AVE; MOTEL 6 #247 POSS 594,COR
,,19C078246,03:07:32 08/25/19,l,Under Influence,2,480 N MCKINLEY ST,COR
,,19C078247,03:09:35 08/25/19,l,DV-Assault,1,712 S HOWARD ST # 6,COR
,,19C078251,03:19:42 08/25/19,l,Susp Person,3,3520 AMBROSE CIR;LLCONT,COR
,,19C078253,03:21:38 08/25/19,l,911 Hangup,2,1504 TABER ST; CANYON COMMUNITY CHRUCH OF THE NAZARENE,COR
,,19C078254,03:27:56 08/25/19,l,Susp Vehicle,3,373 BURR ST,COR
,,19C078256,03:30:41 08/25/19,l,Area Check,3,91 EB ON RAMP & N MCKINLEY ST ; AOD FOR CHP 20002,COR
,,19C078258,03:50:59 08/25/19,l,Area Check,3,200 N LINCOLN AVE; MOTEL 6,COR
,,19C078263,04:20:56 08/25/19,l,911 Hangup,2,2865 COTTAGE DR,COR
,,19C078265,04:29:14 08/25/19,l,Traffic Stop,4,W GRAND BLVD & W THIRD ST,COR
,,19C078271,04:47:27 08/25/19,l,Alarm Call,2,2185 SAMPSON AVE;#109,COR
,,19C078274,05:24:31 08/25/19,f,ZZAbdominalPa in,1,1400 CIRCLE CITY DR; CORONA RESIDENTIAL CARE CENTER LLC #1A,COR
,,19C078275,05:35:07 08/25/19,f,ZZChest Pains,1,4609 TEMESCAL CANYON RD ; #201,COR
,,19C078276,05:36:07 08/25/19,l,Area Check,3,HIGHGROVE ST & VIA PARAISO WAY,COR
,,19C078277,05:46:16 08/25/19,f,ZZFall,1,1423 PINEWOOD DR,COR
,,19C078279,05:55:24 08/25/19,l,Susp Person,3,1950 COMPTON AVE # 104; CORONA STARS CHEER,COR
,,19C078281,06:10:02 08/25/19,l,H&S Violation,3,2275 DEL MAR WAY # 206,COR
,,19C078283,06:11:22 08/25/19,f,ZZFall,1,3542 SWEETWATER CIR,COR
,,19C078286,06:26:57 08/25/19,f,ZZMedical Alert,1,1275 W EIGHTH ST # 304; WILLIAM C ARTHUR TERRACE,COR
,,19C078287,06:35:38 08/25/19,l,Patrol Info,4,GREEN RIVER RD & W FOOTHILL PKWY,COR
,,19C078291,06:46:32 08/25/19,l,Traffic Stop,4,301 N LINCOLN AVE,COR
,,19C078292,06:46:32 08/25/19,l,Traffic Stop,4,301 S LINCOLN AVE,COR
,,19C078293,06:56:27 08/25/19,l,Traffic Stop,4,W SIXTH ST & S LINCOLN AVE,COR
,,19C078294,07:02:49 08/25/19,l,Traffic Stop,4,W EIGHTH ST & S LINCOLN AVE,COR
,,19C078295,07:14:28 08/25/19,l,Traffic Stop,4,S LINCOLN AVE & W SEVENTH ST,COR
,,19C078296,07:19:53 08/25/19,l,Traffic Stop,4,W EIGHTH ST & S LINCOLN AVE,COR
,,19C078297,07:20:01 08/25/19,l,Drunk Driver,2,1886 BUTTERFIELD DR; BUTTERFIELD PARK,COR
,,19C078298,07:21:22 08/25/19,l,Alarm Call,2,725 S MAIN ST; 99 CENT STORE,COR
,,19C078299,07:31:26 08/25/19,l,Traffic Stop,4,W FOOTHILL PKWY & ELYSIA ST,COR
,,19C078300,07:36:52 08/25/19,l,Traffic Stop,4,W FOOTHILL PKWY & TRUDY WAY,COR
,,19C078301,07:38:49 08/25/19,l,Property Check,4,2331 KELLOGG AVE # A; CROSSROADS CHURCH,COR
,,19C078302,07:49:12 08/25/19,l,Traffic Stop,4,W FOOTHILL PKWY & ELYSIA ST,COR
,,19C078303,07:52:08 08/25/19,l,Alarm Call,2,2210 GRFFIN WY # 101; VERIZON WIRELESS,COR
,,19C078304,08:03:18 08/25/19,l,Traffic Stop,4,W FOOTHILL PKWY & TRUDY WAY,COR
,,19C078305,08:09:36 08/25/19,l,Traffic Stop,4,1300 E ONTARIO AVE; KFC,COR
,,19C078306,08:17:24 08/25/19,l,Alarm Call,2,415 N SMITH AVE; KURZ TRANSFER PRODUCTS LP,COR
,,19C078307,08:22:21 08/25/19,l,Traffic Stop,4,W FOOTHILL PKWY & TRUDY WAY,COR
,,19C078308,08:32:21 08/25/19,l,Property Check,4,THE CROSSINGS,COR
,,19C078309,08:38:15 08/25/19,l,Traffic Stop,4,W FOOTHILL PKWY & TRUDY WAY,COR
,,19C078310,08:40:32 08/25/19,f,ZZCommrcal Alrm,1,2370 ANSELMO DR; CORONA SUMMIT PHYSICAL,COR
,,19C078311,08:44:02 08/25/19,l,Traffic Detail,4,GREEN RIVER RD & PASEO GRANDE,COR
,,19C078312,08:51:17 08/25/19,l,Traffic Stop,4,W GRAND BLVD & W TENTH ST,COR
,,19C078313,08:53:40 08/25/19,lf,Auto Theft,2,524 E SIXTH ST; JUST OCCURRED,COR
,,19C078314,09:01:37 08/25/19,l,911 Hangup,2,2171 INDIAN HORSE DR,NOR
,,19C078318,09:09:12 08/25/19,l,Traffic Stop,4,W ONTARIO AVE & KIRKWOOD DR,COR
,,19C078320,09:10:08 08/25/19,l,911 Hangup,2,1290 W ONTARIO AVE,COR
,,19C078323,09:21:36 08/25/19,l,Alarm Call,2,1260 KENDRICK CT,COR
,,19C078324,09:26:29 08/25/19,l,Traffic Stop,4,W ONTARIO AVE & DOVE ST,COR
,,19C078325,09:27:13 08/25/19,l,Disturb Peace,3,725 S MAIN ST; 99 CENT STORE;HOMELESS,COR
,,19C078328,09:33:31 08/25/19,l,Alarm Call,2,585 REDWING DR,COR
,,19C078330,09:35:06 08/25/19,f,ZZTrauma,1,1507 CHESTNUT CIR,COR
,,19C078331,09:35:27 08/25/19,l,Property Check,4,4225 PRADO RD,COR
,,19C078332,09:36:48 08/25/19,l,Assist Othr Dpt,3,1330 MAGNOLIA AVE; ACO,COR
,,19C078333,09:37:36 08/25/19,l,Indecent Expose,2,1100 W RIVER RD; RIVER ROAD PARK,COR
,,19C078335,09:38:43 08/25/19,l,Traffic Stop,4,W ONTARIO AVE & PASEO GRANDE,COR
,,19C078336,09:40:47 08/25/19,l,Indecent Expose,2,RIVER RD & N LINCOLN AVE,COR
,,19C078337,09:43:40 08/25/19,l,Property Check,4,2331 KELLOGG AVE # A; CROSSROADS CHURCH,COR
,,19C078340,09:45:37 08/25/19,l,Petty Theft,3,1111 W SIXTH ST; WELLS FARGO BANK,COR
,,19C078341,09:46:32 08/25/19,l,Property Check,4,4190 BENNETT AVE; EAGLE GLEN COMMUNITY PARK,COR
,,19C078342,09:47:47 08/25/19,l,Battery Past,3,1547 PLAZA DE NOCHE # 5,COR
,,19C078344,09:51:51 08/25/19,l,Susp Person,3,410 N MCKINLEY ST; US BANK,COR
,,19C078345,09:53:23 08/25/19,l,Resid Burg Past,4,1133 CIRCLE CITY DR,COR
,,19C078346,09:55:06 08/25/19,l,Petty Theft P,4,2260 WILDOAK WAY # 211,COR
,,19C078347,09:59:00 08/25/19,l,Alarm Call,2,160 VANDER ST; #C,COR
,,19C078348,10:04:49 08/25/19,f,ZZFall,1,2680 S MAIN ST # 104,COR
,,19C078349,10:07:56 08/25/19,f,ZZBreathing,1,1400 CIRCLE CITY DR; ROOM 344A ; CORONA CARE,COR
,,19C078351,10:11:00 08/25/19,l,Property Check,4,2500 CABOT DR,COR
,,19C078352,10:11:15 08/25/19,l,Citizen Contact,3,263 N LINCOLN AVE; FARMER BOYS,COR
,,19C078358,10:29:56 08/25/19,l,Property Check,4,1290 E ONTARIO AVE; WALMART,COR
,,19C078362,10:38:38 08/25/19,f,ZZFall,1,3673 SEDLOCK DR,COR
,,19C078363,10:45:49 08/25/19,l,Property Check,4,1698 W SIXTH ST # A; 7 11 STORE WEST,COR
,,19C078364,10:46:35 08/25/19,l,911 Hangup,2,108 RIVER RD,COR
,,19C078366,10:49:22 08/25/19,l,Z-Animal Svcs,4,1330 MAGNOLIA AVE; ACO,COR
,,19C078367,10:50:00 08/25/19,f,ZZDumpster Fire,1,1144 CIRCLE CITY DR,COR
,,19C078368,10:50:13 08/25/19,l,Property Check,4,1395 E FOOTHILL PKWY; SANTIAGO HIGH SCHOOL,COR
,,19C078370,10:53:56 08/25/19,l,Keep The Peace,3,1770 VIA PACIFICA # L206,COR
,,19C078374,11:00:15 08/25/19,lf,Vegetation Low,1,15 NORTH BOUND OFF RAMP & TEMESCAL CANYON RD,TEM
,,19C078376,11:05:17 08/25/19,l,Child Neglect,2,E ONTARIO AVE & KELLOGG AVE,COR
YES,'Location' garbled/scrambled text,19C078378,11:08:59 08/25/19,l,Alarm Call,2,912 EAGLESNEST DR;GONZALEZ RESIDENCE,COR
,,19C078379,11:11:44 08/25/19,l,911 Hangup,2,217 ISABELLA WAY,COR
,,19C078380,11:12:45 08/25/19,l,Ill Parked Veh,4,S LINCOLN AVE & TOPAZ ST,COR
,,19C078381,11:13:17 08/25/19,l,911 Hangup,2,1114 VINTAGE CIR,COR
,,19C078383,11:25:59 08/25/19,l,Citizen Contact,3,N LINCOLN AVE & RAILROAD ST;LL CONT,COR
,,19C078384,11:46:46 08/25/19,l,911 Hangup,2,1141 E SIXTH ST,COR
,,19C078385,11:47:54 08/25/19,l,Alarm Call,2,1510 W SIXTH ST; NAVAS BARBER SHOP AT CROWN WESTEND PLAZA,COR
,,19C078386,11:48:01 08/25/19,l,911 Hangup,2,210 S LINCOLN AVE,COR
,,19C078388,11:50:46 08/25/19,l,Traffic Stop,4,N MCKINLEY ST & 91 WB ON RAMP,COR
,,19C078389,11:57:56 08/25/19,l,911 Hangup,2,1290 E ONTARIO AVE; WALMART,COR
,,19C078390,12:01:41 08/25/19,l,Comm Burg Past,4,3915 GREEN RIVER RD; CUBE SMART STORAGE,COR
,,19C078391,12:06:14 08/25/19,l,Comm Policing,4,480 N MAIN ST; STARBUCKS,COR
,,19C078392,12:06:46 08/25/19,l,Hazard,3,RIVER RD & AUBURNDALE ST,COR
,,19C078393,12:11:39 08/25/19,l,Property Check,4,THE CROSSINGS,COR
,,19C078394,12:11:41 08/25/19,l,Dist/Verbal,2,1133 CIRCLE CITY DR,COR
,,19C078395,12:15:34 08/25/19,l,Traffic Stop,4,15 NB MAGNOLIA HIDDEN VALLEY,COR
,,19C078396,12:15:45 08/25/19,l,911 Hangup,2,1085 QUARRY ST,COR
,,19C078398,12:16:44 08/25/19,l,Alarm Call,2,1400 FULLERTON AVE; EXCELSIOR SCHOOL,COR
,,19C078399,12:18:04 08/25/19,f,ZZSick,1,1785 HONORS LN,COR
,,19C078400,12:21:34 08/25/19,l,Dist/Verbal,2,250 E BLAINE ST; METRO LINK,COR
,,19C078402,12:24:31 08/25/19,l,Disturb Peace,3,31 E GRAND BLVD,COR
,,19C078403,12:26:49 08/25/19,l,Traffic Stop,4,91 EB LINCOLN MAIN,COR
,,19C078405,12:28:08 08/25/19,l,Property Check,4,DOS LAGOS,COR
,,19C078406,12:28:40 08/25/19,l,Alarm Call,2,1379 PICO ST # 103; COOK SECURITY GROUP,COR
,,19C078408,12:30:41 08/25/19,l,Alarm Call,2,301 CORPORATE TERRACE CIR; 91 EXPRESS LANES,COR
,,19C078411,12:39:25 08/25/19,l,Assist Othr Dpt,3,336 ADAMS CIR;#102,COR
